Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
2020-04-28,A.S. VIGO,852,926,125
2020-04-28,GALICIA,3233,5801,554
2020-04-29,A.S. A CORUÑA E CEE,676,1515,150
2020-04-29,A.S. FERROL,123,388,27
2020-04-29,"A.S. LUGO, A MARIÑA E MONFORTE",190,640,28
2020-04-29,"A.S. OURENSE, VERÍN E O BARCO",611,1059,114
2020-04-29,A.S. PONTEVEDRA E O SALNÉS,180,574,15
2020-04-29,A.S. SANTIAGO E BARBANZA,423,969,98
2020-04-29,A.S. VIGO,863,956,125
2020-04-29,GALICIA,3066,6101,557
2020-04-30,A.S. A CORUÑA E CEE,626,1571,152
2020-04-30,A.S. FERROL,106,413,27
2020-04-30,"A.S. LUGO, A MARIÑA E MONFORTE",169,670,28
2020-04-30,"A.S. OURENSE, VERÍN E O BARCO",578,1106,116
2020-04-30,A.S. PONTEVEDRA E O SALNÉS,166,595,16
2020-04-30,A.S. SANTIAGO E BARBANZA,385,1029,100
2020-04-30,A.S. VIGO,786,1069,126
2020-04-30,GALICIA,2816,6453,565
2020-05-01,A.S. A CORUÑA E CEE,604,1612,152
2020-05-01,A.S. FERROL,100,419,27
2020-05-01,"A.S. LUGO, A MARIÑA E MONFORTE",161,678,28
2020-05-01,"A.S. OURENSE, VERÍN E O BARCO",536,1155,119
2020-05-01,A.S. PONTEVEDRA E O SALNÉS,152,612,16
2020-05-01,A.S. SANTIAGO E BARBANZA,364,1053,101
2020-05-01,A.S. VIGO,772,1092,126
2020-05-01,GALICIA,2689,6621,569
2020-05-02,A.S. A CORUÑA E CEE,575,1653,154
2020-05-02,A.S. FERROL,92,426,29
2020-05-02,"A.S. LUGO, A MARIÑA E MONFORTE",158,685,28
2020-05-02,"A.S. OURENSE, VERÍN E O BARCO",509,1188,120
2020-05-02,A.S. PONTEVEDRA E O SALNÉS,140,627,16
2020-05-02,A.S. SANTIAGO E BARBANZA,359,1065,102
2020-05-02,A.S. VIGO,741,1130,126
2020-05-02,GALICIA,2574,6774,575
2020-05-03,A.S. A CORUÑA E CEE,539,1700,157
2020-05-03,A.S. FERROL,86,432,31
2020-05-03,"A.S. LUGO, A MARIÑA E MONFORTE",154,690,28
2020-05-03,"A.S. OURENSE, VERÍN E O BARCO",485,1221,121
2020-05-03,A.S. PONTEVEDRA E O SALNÉS,134,636,16
2020-05-03,A.S. SANTIAGO E BARBANZA,352,1074,102
2020-05-03,A.S. VIGO,705,1172,126
2020-05-03,GALICIA,2455,6925,581
2020-05-04,A.S. A CORUÑA E CEE,516,1729,159
2020-05-04,A.S. FERROL,80,446,31
2020-05-04,"A.S. LUGO, A MARIÑA E MONFORTE",126,723,28
2020-05-04,"A.S. OURENSE, VERÍN E O BARCO",425,1299,122
2020-05-04,A.S. PONTEVEDRA E O SALNÉS,118,658,16
2020-05-04,A.S. SANTIAGO E BARBANZA,337,1124,103
2020-05-04,A.S. VIGO,647,1265,126
2020-05-04,GALICIA,2249,7244,585
2020-05-05,A.S. A CORUÑA E CEE,502,1771,160
2020-05-05,A.S. FERROL,75,455,31
2020-05-05,"A.S. LUGO, A MARIÑA E MONFORTE",113,749,28
2020-05-05,"A.S. OURENSE, VERÍN E O BARCO",389,1349,123
2020-05-05,A.S. PONTEVEDRA E O SALNÉS,109,673,16
2020-05-05,A.S. SANTIAGO E BARBANZA,302,1170,105
2020-05-05,A.S. VIGO,611,1325,128
2020-05-05,GALICIA,2101,7492,591
2020-05-06,A.S. A CORUÑA E CEE,471,1822,160
2020-05-06,A.S. FERROL,71,466,32
2020-05-06,"A.S. LUGO, A MARIÑA E MONFORTE",106,762,28
2020-05-06,"A.S. OURENSE, VERÍN E O BARCO",382,1380,124
2020-05-06,A.S. PONTEVEDRA E O SALNÉS,100,690,16
2020-05-06,A.S. SANTIAGO E BARBANZA,277,1216,105
2020-05-06,A.S. VIGO,611,1356,129
2020-05-06,GALICIA,2018,7692,594
2020-05-07,A.S. A CORUÑA E CEE,466,1866,160
2020-05-07,A.S. FERROL,56,483,32
2020-05-07,"A.S. LUGO, A MARIÑA E MONFORTE",105,773,28
2020-05-07,"A.S. OURENSE, VERÍN E O BARCO",361,1406,124
2020-05-07,A.S. PONTEVEDRA E O SALNÉS,99,700,16
2020-05-07,A.S. SANTIAGO E BARBANZA,284,1258,106
2020-05-07,A.S. VIGO,624,1384,129
2020-05-07,GALICIA,1995,7870,595
2020-05-08,A.S. A CORUÑA E CEE,458,1902,161
2020-05-08,A.S. FERROL,51,490,33
2020-05-08,"A.S. LUGO, A MARIÑA E MONFORTE",91,790,28
2020-05-08,"A.S. OURENSE, VERÍN E O BARCO",339,1434,125
2020-05-08,A.S. PONTEVEDRA E O SALNÉS,99,703,16
2020-05-08,A.S. SANTIAGO E BARBANZA,264,1325,107
2020-05-08,A.S. VIGO,587,1442,129
2020-05-08,GALICIA,1889,8086,599
2020-05-09,A.S. A CORUÑA E CEE,427,1941,161
2020-05-09,A.S. FERROL,45,498,33
2020-05-09,"A.S. LUGO, A MARIÑA E MONFORTE",90,791,28
2020-05-09,"A.S. OURENSE, VERÍN E O BARCO",321,1456,126
2020-05-09,A.S. PONTEVEDRA E O SALNÉS,92,713,16
2020-05-09,A.S. SANTIAGO E BARBANZA,261,1367,107
2020-05-09,A.S. VIGO,547,1489,129
2020-05-09,GALICIA,1783,8255,600
2020-05-10,A.S. A CORUÑA E CEE,381,1991,161
2020-05-10,A.S. FERROL,43,502,33
2020-05-10,"A.S. LUGO, A MARIÑA E MONFORTE",90,791,28
2020-05-10,"A.S. OURENSE, VERÍN E O BARCO",314,1468,126
2020-05-10,A.S. PONTEVEDRA E O SALNÉS,91,717,16
2020-05-10,A.S. SANTIAGO E BARBANZA,215,1417,107
2020-05-10,A.S. VIGO,519,1517,129
2020-05-10,GALICIA,1653,8403,600
2020-05-11,A.S. A CORUÑA E CEE,373,2027,161
2020-05-11,A.S. FERROL,42,507,33
2020-05-11,"A.S. LUGO, A MARIÑA E MONFORTE",83,802,28
2020-05-11,"A.S. OURENSE, VERÍN E O BARCO",294,1496,127
2020-05-11,A.S. PONTEVEDRA E O SALNÉS,82,727,16
2020-05-11,A.S. SANTIAGO E BARBANZA,214,1421,107
2020-05-11,A.S. VIGO,493,1565,129
2020-05-11,GALICIA,1581,8545,601
2020-05-12,A.S. A CORUÑA E CEE,363,2061,162
2020-05-12,A.S. FERROL,35,514,33
2020-05-12,"A.S. LUGO, A MARIÑA E MONFORTE",74,814,28
2020-05-12,"A.S. OURENSE, VERÍN E O BARCO",272,1519,127
2020-05-12,A.S. PONTEVEDRA E O SALNÉS,75,737,16
2020-05-12,A.S. SANTIAGO E BARBANZA,192,1448,107
2020-05-12,A.S. VIGO,421,1645,129
2020-05-12,GALICIA,1432,8738,602
2020-05-13,A.S. A CORUÑA E CEE,334,2107,163
2020-05-13,A.S. FERROL,31,521,33
2020-05-13,"A.S. LUGO, A MARIÑA E MONFORTE",70,823,28
2020-05-13,"A.S. OURENSE, VERÍN E O BARCO",256,1543,129
2020-05-13,A.S. PONTEVEDRA E O SALNÉS,67,750,16
2020-05-13,A.S. SANTIAGO E BARBANZA,180,1468,107
2020-05-13,A.S. VIGO,371,1703,129
2020-05-13,GALICIA,1309,8915,605
2020-05-14,A.S. A CORUÑA E CEE,288,2161,163
2020-05-14,A.S. FERROL,28,529,33
2020-05-14,"A.S. LUGO, A MARIÑA E MONFORTE",70,828,28
2020-05-14,"A.S. OURENSE, VERÍN E O BARCO",240,1577,129
2020-05-14,A.S. PONTEVEDRA E O SALNÉS,60,766,16
2020-05-14,A.S. SANTIAGO E BARBANZA,162,1492,107
2020-05-14,A.S. VIGO,356,1729,129
2020-05-14,GALICIA,1204,9082,605
2020-05-15,A.S. A CORUÑA E CEE,263,2193,163
2020-05-15,A.S. FERROL,28,533,33
2020-05-15,"A.S. LUGO, A MARIÑA E MONFORTE",65,836,28
2020-05-15,"A.S. OURENSE, VERÍN E O BARCO",204,1622,130
2020-05-15,A.S. PONTEVEDRA E O SALNÉS,57,774,16
2020-05-15,A.S. SANTIAGO E BARBANZA,146,1511,107
2020-05-15,A.S. VIGO,334,1755,129
2020-05-15,GALICIA,1097,9224,606
2020-05-16,A.S. A CORUÑA E CEE,246,2211,163
2020-05-16,A.S. FERROL,25,536,33
2020-05-16,"A.S. LUGO, A MARIÑA E MONFORTE",70,836,28
2020-05-16,"A.S. OURENSE, VERÍN E O BARCO",195,1633,130
2020-05-16,A.S. PONTEVEDRA E O SALNÉS,53,781,16
2020-05-16,A.S. SANTIAGO E BARBANZA,143,1515,108
2020-05-16,A.S. VIGO,334,1764,129
2020-05-16,GALICIA,1066,9276,607
2020-05-17,A.S. A CORUÑA E CEE,242,2230,163
2020-05-17,A.S. FERROL,26,536,33
2020-05-17,"A.S. LUGO, A MARIÑA E MONFORTE",67,839,28
2020-05-17,"A.S. OURENSE, VERÍN E O BARCO",194,1634,130
2020-05-17,A.S. PONTEVEDRA E O SALNÉS,51,785,16
2020-05-17,A.S. SANTIAGO E BARBANZA,139,1523,109
2020-05-17,A.S. VIGO,324,1775,129
2020-05-17,GALICIA,1043,9322,608
2020-05-18,A.S. A CORUÑA E CEE,237,2250,163
2020-05-18,A.S. FERROL,21,543,33
2020-05-18,"A.S. LUGO, A MARIÑA E MONFORTE",67,842,28
2020-05-18,"A.S. OURENSE, VERÍN E O BARCO",164,1669,130
2020-05-18,A.S. PONTEVEDRA E O SALNÉS,48,794,16
2020-05-18,A.S. SANTIAGO E BARBANZA,132,1533,109
2020-05-18,A.S. VIGO,293,1813,129
2020-05-18,GALICIA,962,9444,608
2020-05-19,A.S. A CORUÑA E CEE,224,2290,164
2020-05-19,A.S. FERROL,24,548,33
2020-05-19,"A.S. LUGO, A MARIÑA E MONFORTE",61,851,28
2020-05-19,"A.S. OURENSE, VERÍN E O BARCO",155,1686,130
2020-05-19,A.S. PONTEVEDRA E O SALNÉS,46,798,16
2020-05-19,A.S. SANTIAGO E BARBANZA,127,1545,109
2020-05-19,A.S. VIGO,272,1840,129
2020-05-19,GALICIA,909,9558,609
2020-05-20,A.S. A CORUÑA E CEE,211,2310,164
2020-05-20,A.S. FERROL,22,552,33
2020-05-20,"A.S. LUGO, A MARIÑA E MONFORTE",58,856,28
2020-05-20,"A.S. OURENSE, VERÍN E O BARCO",136,1707,130
2020-05-20,A.S. PONTEVEDRA E O SALNÉS,44,803,16
2020-05-20,A.S. SANTIAGO E BARBANZA,120,1557,109
2020-05-20,A.S. VIGO,258,1854,129
2020-05-20,GALICIA,849,9639,609
2020-05-21,A.S. A CORUÑA E CEE,192,2335,164
2020-05-21,A.S. FERROL,22,554,33
2020-05-21,"A.S. LUGO, A MARIÑA E MONFORTE",51,867,28
2020-05-21,"A.S. OURENSE, VERÍN E O BARCO",117,1728,130
2020-05-21,A.S. PONTEVEDRA E O SALNÉS,33,819,16
2020-05-21,A.S. SANTIAGO E BARBANZA,120,1565,110
2020-05-21,A.S. VIGO,247,1868,130
2020-05-21,GALICIA,782,9736,611
2020-05-22,A.S. A CORUÑA E CEE,185,2363,165
2020-05-22,A.S. FERROL,23,555,33
2020-05-22,"A.S. LUGO, A MARIÑA E MONFORTE",56,868,28
2020-05-22,"A.S. OURENSE, VERÍN E O BARCO",109,1740,130
2020-05-22,A.S. PONTEVEDRA E O SALNÉS,32,827,16
2020-05-22,A.S. SANTIAGO E BARBANZA,109,1578,110
2020-05-22,A.S. VIGO,257,1864,130
2020-05-22,GALICIA,771,9795,612
2020-05-23,A.S. A CORUÑA E CEE,179,2372,165
2020-05-23,A.S. FERROL,22,556,33
2020-05-23,"A.S. LUGO, A MARIÑA E MONFORTE",54,870,28
2020-05-23,"A.S. OURENSE, VERÍN E O BARCO",110,1747,130
2020-05-23,A.S. PONTEVEDRA E O SALNÉS,31,829,16
2020-05-23,A.S. SANTIAGO E BARBANZA,107,1585,111
2020-05-23,A.S. VIGO,249,1872,130
2020-05-23,GALICIA,752,9831,613
2020-05-24,A.S. A CORUÑA E CEE,173,2379,165
2020-05-24,A.S. FERROL,21,557,33
2020-05-24,"A.S. LUGO, A MARIÑA E MONFORTE",53,871,28
2020-05-24,"A.S. OURENSE, VERÍN E O BARCO",108,1748,131
2020-05-24,A.S. PONTEVEDRA E O SALNÉS,31,829,16
2020-05-24,A.S. SANTIAGO E BARBANZA,103,1590,111
2020-05-24,A.S. VIGO,243,1878,130
2020-05-24,GALICIA,732,9852,614
2020-05-25,A.S. A CORUÑA E CEE,168,2388,165
2020-05-25,A.S. FERROL,19,559,33
2020-05-25,"A.S. LUGO, A MARIÑA E MONFORTE",50,875,28
2020-05-25,"A.S. OURENSE, VERÍN E O BARCO",99,1757,131
2020-05-25,A.S. PONTEVEDRA E O SALNÉS,32,829,16
2020-05-25,A.S. SANTIAGO E BARBANZA,105,1588,111
2020-05-25,A.S. VIGO,236,1885,130
2020-05-25,GALICIA,709,9881,614
2020-05-26,A.S. A CORUÑA E CEE,161,2401,165
2020-05-26,A.S. FERROL,17,561,33
2020-05-26,"A.S. LUGO, A MARIÑA E MONFORTE",47,880,28
2020-05-26,"A.S. OURENSE, VERÍN E O BARCO",88,1769,131
2020-05-26,A.S. PONTEVEDRA E O SALNÉS,32,830,16
2020-05-26,A.S. SANTIAGO E BARBANZA,119,1582,111
2020-05-26,A.S. VIGO,244,1881,131
2020-05-26,GALICIA,708,9904,615
2020-05-27,A.S. A CORUÑA E CEE,150,2418,165
2020-05-27,A.S. FERROL,16,563,33
2020-05-27,"A.S. LUGO, A MARIÑA E MONFORTE",48,880,28
2020-05-27,"A.S. OURENSE, VERÍN E O BARCO",79,1778,131
2020-05-27,A.S. PONTEVEDRA E O SALNÉS,28,850,16
2020-05-27,A.S. SANTIAGO E BARBANZA,120,1590,111
2020-05-27,A.S. VIGO,252,1875,131
2020-05-27,GALICIA,693,9954,615
2020-05-28,A.S. A CORUÑA E CEE,144,2428,165
2020-05-28,A.S. FERROL,12,569,33
2020-05-28,"A.S. LUGO, A MARIÑA E MONFORTE",44,885,28
2020-05-28,"A.S. OURENSE, VERÍN E O BARCO",74,1786,131
2020-05-28,A.S. PONTEVEDRA E O SALNÉS,28,854,16
2020-05-28,A.S. SANTIAGO E BARBANZA,115,1597,111
2020-05-28,A.S. VIGO,249,1881,131
2020-05-28,GALICIA,666,10000,615
2020-05-29,A.S. A CORUÑA E CEE,139,2436,166
2020-05-29,A.S. FERROL,12,569,33
2020-05-29,"A.S. LUGO, A MARIÑA E MONFORTE",37,892,28
2020-05-29,"A.S. OURENSE, VERÍN E O BARCO",66,1795,131
2020-05-29,A.S. PONTEVEDRA E O SALNÉS,28,857,16
2020-05-29,A.S. SANTIAGO E BARBANZA,112,1602,111
2020-05-29,A.S. VIGO,251,1884,131
2020-05-29,GALICIA,645,10035,616
2020-05-30,A.S. A CORUÑA E CEE,134,2443,166
2020-05-30,A.S. FERROL,13,569,33
2020-05-30,"A.S. LUGO, A MARIÑA E MONFORTE",34,895,28
2020-05-30,"A.S. OURENSE, VERÍN E O BARCO",60,1801,131
2020-05-30,A.S. PONTEVEDRA E O SALNÉS,27,858,16
2020-05-30,A.S. SANTIAGO E BARBANZA,112,1602,111
2020-05-30,A.S. VIGO,250,1885,131
2020-05-30,GALICIA,630,10053,616
2020-05-31,A.S. A CORUÑA E CEE,123,2454,166
2020-05-31,A.S. FERROL,13,569,33
2020-05-31,"A.S. LUGO, A MARIÑA E MONFORTE",33,896,28
2020-05-31,"A.S. OURENSE, VERÍN E O BARCO",56,1805,131
2020-05-31,A.S. PONTEVEDRA E O SALNÉS,27,858,16
2020-05-31,A.S. SANTIAGO E BARBANZA,111,1604,111
2020-05-31,A.S. VIGO,247,1888,131
2020-05-31,GALICIA,610,10074,616
2020-06-01,A.S. A CORUÑA E CEE,119,2458,166
2020-06-01,A.S. FERROL,12,570,33
2020-06-01,"A.S. LUGO, A MARIÑA E MONFORTE",36,894,28
2020-06-01,"A.S. OURENSE, VERÍN E O BARCO",50,1811,132
2020-06-01,A.S. PONTEVEDRA E O SALNÉS,25,861,16
2020-06-01,A.S. SANTIAGO E BARBANZA,108,1609,111
2020-06-01,A.S. VIGO,244,1891,131
2020-06-01,GALICIA,594,10094,617
2020-06-02,A.S. A CORUÑA E CEE,113,2467,166
2020-06-02,A.S. FERROL,12,570,33
2020-06-02,"A.S. LUGO, A MARIÑA E MONFORTE",35,895,29
2020-06-02,"A.S. OURENSE, VERÍN E O BARCO",43,1819,132
2020-06-02,A.S. PONTEVEDRA E O SALNÉS,15,873,16
2020-06-02,A.S. SANTIAGO E BARBANZA,96,1627,111
2020-06-02,A.S. VIGO,184,1956,131
2020-06-02,GALICIA,498,10207,618
2020-06-03,A.S. A CORUÑA E CEE,108,2477,166
2020-06-03,A.S. FERROL,11,571,33
2020-06-03,"A.S. LUGO, A MARIÑA E MONFORTE",36,894,29
2020-06-03,"A.S. OURENSE, VERÍN E O BARCO",38,1824,132
2020-06-03,A.S. PONTEVEDRA E O SALNÉS,15,874,16
2020-06-03,A.S. SANTIAGO E BARBANZA,91,1633,111
2020-06-03,A.S. VIGO,182,1959,131
2020-06-03,GALICIA,481,10232,618
2020-06-04,A.S. A CORUÑA E CEE,98,2494,166
2020-06-04,A.S. FERROL,9,573,33
2020-06-04,"A.S. LUGO, A MARIÑA E MONFORTE",32,902,29
2020-06-04,"A.S. OURENSE, VERÍN E O BARCO",38,1824,132
2020-06-04,A.S. PONTEVEDRA E O SALNÉS,16,877,16
2020-06-04,A.S. SANTIAGO E BARBANZA,94,1637,111
2020-06-04,A.S. VIGO,186,1957,131
2020-06-04,GALICIA,473,10264,618
2020-06-05,A.S. A CORUÑA E CEE,98,2500,166
2020-06-05,A.S. FERROL,7,575,33
2020-06-05,"A.S. LUGO, A MARIÑA E MONFORTE",29,908,29
2020-06-05,"A.S. OURENSE, VERÍN E O BARCO",31,1835,132
2020-06-05,A.S. PONTEVEDRA E O SALNÉS,14,882,16
2020-06-05,A.S. SANTIAGO E BARBANZA,86,1650,111
2020-06-05,A.S. VIGO,185,1959,131
2020-06-05,GALICIA,450,10309,618
2020-06-06,A.S. A CORUÑA E CEE,90,2508,166
2020-06-06,A.S. FERROL,7,575,33
2020-06-06,"A.S. LUGO, A MARIÑA E MONFORTE",27,910,29
2020-06-06,"A.S. OURENSE, VERÍN E O BARCO",27,1839,132
2020-06-06,A.S. PONTEVEDRA E O SALNÉS,14,882,16
2020-06-06,A.S. SANTIAGO E BARBANZA,86,1651,111
2020-06-06,A.S. VIGO,183,1962,131
2020-06-06,GALICIA,434,10327,618
2020-06-07,A.S. A CORUÑA E CEE,86,2513,166
2020-06-07,A.S. FERROL,6,576,33
2020-06-07,"A.S. LUGO, A MARIÑA E MONFORTE",27,910,29
2020-06-07,"A.S. OURENSE, VERÍN E O BARCO",26,1840,132
2020-06-07,A.S. PONTEVEDRA E O SALNÉS,14,882,16
2020-06-07,A.S. SANTIAGO E BARBANZA,85,1653,111
2020-06-07,A.S. VIGO,183,1962,131
2020-06-07,GALICIA,427,10336,618
2020-06-08,A.S. A CORUÑA E CEE,87,2515,166
2020-06-08,A.S. FERROL,6,576,33
2020-06-08,"A.S. LUGO, A MARIÑA E MONFORTE",31,910,29
2020-06-08,"A.S. OURENSE, VERÍN E O BARCO",25,1847,132
2020-06-08,A.S. PONTEVEDRA E O SALNÉS,13,883,16
2020-06-08,A.S. SANTIAGO E BARBANZA,86,1657,111
2020-06-08,A.S. VIGO,188,1967,131
2020-06-08,GALICIA,436,10355,618
2020-06-09,A.S. A CORUÑA E CEE,72,2536,166
2020-06-09,A.S. FERROL,6,576,33
2020-06-09,"A.S. LUGO, A MARIÑA E MONFORTE",27,916,29
2020-06-09,"A.S. OURENSE, VERÍN E O BARCO",20,1852,132
2020-06-09,A.S. PONTEVEDRA E O SALNÉS,11,885,16
2020-06-09,A.S. SANTIAGO E BARBANZA,78,1666,111
2020-06-09,A.S. VIGO,180,1984,131
2020-06-09,GALICIA,394,10415,618
2020-06-10,A.S. A CORUÑA E CEE,95,2517,166
2020-06-10,A.S. FERROL,6,576,33
2020-06-10,"A.S. LUGO, A MARIÑA E MONFORTE",25,918,29
2020-06-10,"A.S. OURENSE, VERÍN E O BARCO",20,1852,132
2020-06-10,A.S. PONTEVEDRA E O SALNÉS,11,885,16
2020-06-10,A.S. SANTIAGO E BARBANZA,73,1672,111
2020-06-10,A.S. VIGO,173,1992,132
2020-06-10,GALICIA,403,10412,619
2020-06-11,A.S. A CORUÑA E CEE,83,2530,166
2020-06-11,A.S. FERROL,5,577,33
2020-06-11,"A.S. LUGO, A MARIÑA E MONFORTE",19,925,29
2020-06-11,"A.S. OURENSE, VERÍN E O BARCO",17,1855,132
2020-06-11,A.S. PONTEVEDRA E O SALNÉS,7,889,16
2020-06-11,A.S. SANTIAGO E BARBANZA,15,1730,111
2020-06-11,A.S. VIGO,138,2030,132
2020-06-11,GALICIA,284,10536,619
2020-06-12,A.S. A CORUÑA E CEE,89,2527,166
2020-06-12,A.S. FERROL,5,578,33
2020-06-12,"A.S. LUGO, A MARIÑA E MONFORTE",16,928,29
2020-06-12,"A.S. OURENSE, VERÍN E O BARCO",15,1857,132
2020-06-12,A.S. PONTEVEDRA E O SALNÉS,7,889,16
2020-06-12,A.S. SANTIAGO E BARBANZA,16,1730,111
2020-06-12,A.S. VIGO,138,2033,132
2020-06-12,GALICIA,286,10542,619
2020-06-13,A.S. A CORUÑA E CEE,88,2528,166
2020-06-13,A.S. FERROL,5,578,33
2020-06-13,"A.S. LUGO, A MARIÑA E MONFORTE",15,930,29
2020-06-13,"A.S. OURENSE, VERÍN E O BARCO",14,1858,132
2020-06-13,A.S. PONTEVEDRA E O SALNÉS,7,889,16
2020-06-13,A.S. SANTIAGO E BARBANZA,16,1730,111
2020-06-13,A.S. VIGO,127,2044,132
2020-06-13,GALICIA,272,10557,619
2020-06-14,A.S. A CORUÑA E CEE,87,2529,166
2020-06-14,A.S. FERROL,5,578,33
2020-06-14,"A.S. LUGO, A MARIÑA E MONFORTE",15,930,29
2020-06-14,"A.S. OURENSE, VERÍN E O BARCO",14,1858,132
2020-06-14,A.S. PONTEVEDRA E O SALNÉS,7,889,16
2020-06-14,A.S. SANTIAGO E BARBANZA,16,1730,111
2020-06-14,A.S. VIGO,128,2044,132
2020-06-14,GALICIA,272,10558,619
2020-06-15,A.S. A CORUÑA E CEE,97,2520,166
2020-06-15,A.S. FERROL,5,578,33
2020-06-15,"A.S. LUGO, A MARIÑA E MONFORTE",14,931,29
2020-06-15,"A.S. OURENSE, VERÍN E O BARCO",14,1858,132
2020-06-15,A.S. PONTEVEDRA E O SALNÉS,6,890,16
2020-06-15,A.S. SANTIAGO E BARBANZA,15,1731,111
2020-06-15,A.S. VIGO,127,2046,132
2020-06-15,GALICIA,278,10554,619
2020-06-16,A.S. A CORUÑA E CEE,94,2526,166
2020-06-16,A.S. FERROL,5,578,33
2020-06-16,"A.S. LUGO, A MARIÑA E MONFORTE",13,932,29
2020-06-16,"A.S. OURENSE, VERÍN E O BARCO",13,1859,132
2020-06-16,A.S. PONTEVEDRA E O SALNÉS,6,890,16
2020-06-16,A.S. SANTIAGO E BARBANZA,15,1731,111
2020-06-16,A.S. VIGO,127,2047,132
2020-06-16,GALICIA,273,10563,619
2020-06-17,A.S. A CORUÑA E CEE,92,2530,166
2020-06-17,A.S. FERROL,5,578,33
2020-06-17,"A.S. LUGO, A MARIÑA E MONFORTE",14,932,29
2020-06-17,"A.S. OURENSE, VERÍN E O BARCO",11,1861,132
2020-06-17,A.S. PONTEVEDRA E O SALNÉS,7,890,16
2020-06-17,A.S. SANTIAGO E BARBANZA,16,1731,111
2020-06-17,A.S. VIGO,126,2052,132
2020-06-17,GALICIA,271,10574,619
2020-06-18,A.S. A CORUÑA E CEE,93,2532,166
2020-06-18,A.S. FERROL,5,578,33
2020-06-18,"A.S. LUGO, A MARIÑA E MONFORTE",13,934,29
2020-06-18,"A.S. OURENSE, VERÍN E O BARCO",12,1861,132
2020-06-18,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-18,A.S. SANTIAGO E BARBANZA,14,1733,111
2020-06-18,A.S. VIGO,125,2058,132
2020-06-18,GALICIA,269,10587,619
2020-06-19,A.S. A CORUÑA E CEE,94,2535,166
2020-06-19,A.S. FERROL,5,579,33
2020-06-19,"A.S. LUGO, A MARIÑA E MONFORTE",13,934,29
2020-06-19,"A.S. OURENSE, VERÍN E O BARCO",12,1861,132
2020-06-19,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-19,A.S. SANTIAGO E BARBANZA,12,1736,111
2020-06-19,A.S. VIGO,127,2059,132
2020-06-19,GALICIA,270,10595,619
2020-06-20,A.S. A CORUÑA E CEE,93,2537,166
2020-06-20,A.S. FERROL,5,579,33
2020-06-20,"A.S. LUGO, A MARIÑA E MONFORTE",15,932,29
2020-06-20,"A.S. OURENSE, VERÍN E O BARCO",11,1862,132
2020-06-20,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-20,A.S. SANTIAGO E BARBANZA,14,1736,111
2020-06-20,A.S. VIGO,127,2059,132
2020-06-20,GALICIA,272,10596,619
2020-06-21,A.S. A CORUÑA E CEE,89,2541,166
2020-06-21,A.S. FERROL,4,580,33
2020-06-21,"A.S. LUGO, A MARIÑA E MONFORTE",15,932,29
2020-06-21,"A.S. OURENSE, VERÍN E O BARCO",11,1862,132
2020-06-21,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-21,A.S. SANTIAGO E BARBANZA,18,1737,111
2020-06-21,A.S. VIGO,126,2060,132
2020-06-21,GALICIA,270,10603,619
2020-06-22,A.S. A CORUÑA E CEE,90,2543,166
2020-06-22,A.S. FERROL,4,580,33
2020-06-22,"A.S. LUGO, A MARIÑA E MONFORTE",14,933,29
2020-06-22,"A.S. OURENSE, VERÍN E O BARCO",10,1863,132
2020-06-22,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-22,A.S. SANTIAGO E BARBANZA,18,1737,111
2020-06-22,A.S. VIGO,124,2062,132
2020-06-22,GALICIA,267,10609,619
2020-06-23,A.S. A CORUÑA E CEE,90,2549,166
2020-06-23,A.S. FERROL,5,579,33
2020-06-23,"A.S. LUGO, A MARIÑA E MONFORTE",17,932,29
2020-06-23,"A.S. OURENSE, VERÍN E O BARCO",11,1863,132
2020-06-23,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-23,A.S. SANTIAGO E BARBANZA,16,1739,111
2020-06-23,A.S. VIGO,123,2063,132
2020-06-23,GALICIA,269,10616,619
2020-06-24,A.S. A CORUÑA E CEE,85,2554,166
2020-06-24,A.S. FERROL,5,579,33
2020-06-24,"A.S. LUGO, A MARIÑA E MONFORTE",25,932,29
2020-06-24,"A.S. OURENSE, VERÍN E O BARCO",10,1864,132
2020-06-24,A.S. PONTEVEDRA E O SALNÉS,7,891,16
2020-06-24,A.S. SANTIAGO E BARBANZA,15,1740,111
2020-06-24,A.S. VIGO,121,2065,132
2020-06-24,GALICIA,268,10625,619
2020-06-25,A.S. A CORUÑA E CEE,59,2587,166
2020-06-25,A.S. FERROL,5,579,33
2020-06-25,"A.S. LUGO, A MARIÑA E MONFORTE",32,933,29
2020-06-25,"A.S. OURENSE, VERÍN E O BARCO",9,1865,132
2020-06-25,A.S. PONTEVEDRA E O SALNÉS,8,891,16
2020-06-25,A.S. SANTIAGO E BARBANZA,12,1743,111
2020-06-25,A.S. VIGO,117,2069,132
2020-06-25,GALICIA,242,10667,619
2020-06-26,A.S. A CORUÑA E CEE,44,2602,166
2020-06-26,A.S. FERROL,4,580,33
